,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
122,Moliwene-Chacon-2019-220-130_man-1,,Moliwene,Chacon-2019-220-130_man,atʃiaɽi,atʃiaɽi,a tʃ i a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a tS i a r i,a i r tS
123,Hohoodene-Chacon-2019-220-130_man-1,,Hohoodene,Chacon-2019-220-130_man,atʃiaɽi,atʃiaɽi,a tʃ i a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a tS i a r i,a i r tS
124,Dzawinai-Chacon-2019-220-130_man-1,,Dzawinai,Chacon-2019-220-130_man,ãtʃiaɽi,ãtʃiaɽi,ã tʃ i a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a* tS i a r i,a a* i r tS
125,Kumadene1-Chacon-2019-220-130_man-1,,Kumadene1,Chacon-2019-220-130_man,atʃĩãɾi,atʃĩãɾi,a tʃ ĩ ã ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a tS i* a* r i,a a* i i* r tS
126,Tariana-Chacon-2019-220-130_man-1,,Tariana,Chacon-2019-220-130_man,ãtʃiaɾi,ãtʃiaɾi,ã tʃ i a ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a* tS i a r i,a a* i r tS
127,Kowaidakenai-Chacon-2019-220-130_man-1,,Kowaidakenai,Chacon-2019-220-130_man,atʃinaɽi,atʃinaɽi,a tʃ i n a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a tS i n a r i,a i n r tS
128,Werekena-Chacon-2019-220-130_man-1,,Werekena,Chacon-2019-220-130_man,enami,enami,e n a m i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,e n a m i,a e i m n
129,Mauliene-Chacon-2019-220-130_man-1,,Mauliene,Chacon-2019-220-130_man,tʃiaɽi,tʃiaɽi,tʃ i a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,tS i a r i,a i r tS
130,Aha-Chacon-2019-220-219_vine-1,,Aha,Chacon-2019-220-219_vine,adapi,adapi,a d a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a d a p i,a d i p
131,Ehe-Chacon-2019-220-219_vine-1,,Ehe,Chacon-2019-220-219_vine,adapi,adapi,a d a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a d a p i,a d i p
132,Name-Chacon-2019-220-219_vine-1,,Name,Chacon-2019-220-219_vine,adapi,adapi,a d a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a d a p i,a d i p
133,Oho-Chacon-2019-220-219_vine-1,,Oho,Chacon-2019-220-219_vine,adapi,adapi,a d a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a d a p i,a d i p
134,Werekena-Chacon-2019-220-3_he-1,,Werekena,Chacon-2019-220-3_he,aɛpaɾo,aɛpaɾo,a ɛ p a ɾ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a E p a r o,E a o p r
135,Dzawinai-Chacon-2019-220-3_he-1,,Dzawinai,Chacon-2019-220-3_he,hã,hã,h ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h a*,a* h
136,Moliwene-Chacon-2019-220-3_he-1,,Moliwene,Chacon-2019-220-3_he,haːtahɐ̃,haːtahɐ̃,h aː t a h ɐ̃,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h a t a h a*,a a* h t
137,Mauliene-Chacon-2019-220-3_he-1,,Mauliene,Chacon-2019-220-3_he,hienahã,hienahã,h i e n a h ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h i e n a h a*,a a* e h i n
138,Aha-Chacon-2019-220-3_he-1,,Aha,Chacon-2019-220-3_he,hlia,hlia,lʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,lh~ i a,a i lh~
139,Ehe-Chacon-2019-220-3_he-1,,Ehe,Chacon-2019-220-3_he,hlia,hlia,lʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,lh~ i a,a i lh~
140,Name-Chacon-2019-220-3_he-1,,Name,Chacon-2019-220-3_he,hlia,hlia,lʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,lh~ i a,a i lh~
141,Oho-Chacon-2019-220-3_he-1,,Oho,Chacon-2019-220-3_he,hlia,hlia,lʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,lh~ i a,a i lh~
142,Tariana-Chacon-2019-220-3_he-1,,Tariana,Chacon-2019-220-3_he,n̥ãhanaɾianʊka,n̥ãhanaɾianʊka,nʰ ã h a n a ɾ i a n ʊ k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ a* h a n a r i a n u k a,a a* h i k n nh~ r u
143,Kumadene2-Chacon-2019-220-3_he-1,,Kumadene2,Chacon-2019-220-3_he,ɽhia,ɽhia,ɽʰ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,rh~ i a,a i rh~
144,Waliperi-Chacon-2019-220-3_he-1,,Waliperi,Chacon-2019-220-3_he,ɽʰienahɐ̃,ɽʰienahɐ̃,ɽʰ i e n a h ɐ̃,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,rh~ i e n a h a*,a a* e h i n rh~
145,Kowaidakenai-Chacon-2019-220-3_he-1,,Kowaidakenai,Chacon-2019-220-3_he,ɽia,ɽia,ɽ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i a,a i r
146,Hohoodene-Chacon-2019-220-3_he-1,,Hohoodene,Chacon-2019-220-3_he,ɽia ~ ɽʰia,ɽia,ɽ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i a,a i r
147,Ehe-Chacon-2019-220-199_swim-1,,Ehe,Chacon-2019-220-199_swim,anʰaketi,anʰaketi,a nʰ a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a nh~ a k e t i,a e i k nh~ t
148,Aha-Chacon-2019-220-199_swim-1,,Aha,Chacon-2019-220-199_swim,hiñakada,hiñakada,h i ɲ a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h i 5 a k a d a,5 a d h i k
149,Werekena-Chacon-2019-220-199_swim-1,,Werekena,Chacon-2019-220-199_swim,jabɛdapi,jabɛdapi,j a b ɛ d a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,y a b E d a p i,E a b d i p y
150,Name-Chacon-2019-220-199_swim-1,,Name,Chacon-2019-220-199_swim,liaisraːko,liaisraːko,l i a i s ɾ aː k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i a i s r a k o,a i k l o r s
151,Dzawinai-Chacon-2019-220-199_swim-1,,Dzawinai,Chacon-2019-220-199_swim,maaʃakawa,maaʃakawa,m aː ʃ a k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,m a S a k a w a,S a k m w
152,Tariana-Chacon-2019-220-199_swim-1,,Tariana,Chacon-2019-220-199_swim,naihanã,naihanã,n a i h a n ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n a i h a n a*,a a* h i n
153,Kowaidakenai-Chacon-2019-220-199_swim-1,,Kowaidakenai,Chacon-2019-220-199_swim,nuahãkawa,nuahãkawa,n u a h ã k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u a h a* k a w a,a a* h k n u w
154,Mauliene-Chacon-2019-220-199_swim-1,,Mauliene,Chacon-2019-220-199_swim,nuaʂaka,nuaʂaka,n u a ʂ a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u a S a k a,S a k n u
155,Waliperi-Chacon-2019-220-199_swim-1,,Waliperi,Chacon-2019-220-199_swim,ɽiaʂakawa,ɽiaʂakawa,ɽ i a ʂ a k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i a S a k a w a,S a i k r w
156,Moliwene-Chacon-2019-220-199_swim-1,,Moliwene,Chacon-2019-220-199_swim,wáʂiaka,wáʂiaka,w a ʂ i a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a S i a k a,S a i k w
157,Hohoodene-Chacon-2019-220-199_swim-1,,Hohoodene,Chacon-2019-220-199_swim,waʂiakawa,waʂiakawa,w a ʂ i a k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a S i a k a w a,S a i k w
158,Oho-Chacon-2019-220-199_swim-1,,Oho,Chacon-2019-220-199_swim,jasraːketi,jasraːketi,j a s ɾ aː k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,y a s r a k e t i,a e i k r s t y
159,Aha-Chacon-2019-220-204_they-1,,Aha,Chacon-2019-220-204_they,anʰana,anʰana,a nʰ a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a nh~ a n a,a n nh~
160,Werekena-Chacon-2019-220-204_they-1,,Werekena,Chacon-2019-220-204_they,ɐniparo,ɐniparo,ɐ n i p a ɾ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a n i p a r o,a i n o p r
161,Dzawinai-Chacon-2019-220-204_they-1,,Dzawinai,Chacon-2019-220-204_they,hã,hã,h ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h a*,a* h
162,Hohoodene-Chacon-2019-220-204_they-1,,Hohoodene,Chacon-2019-220-204_they,hâː,hâː,h âː/aː,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h a a,a h
163,Mauliene-Chacon-2019-220-204_they-1,,Mauliene,Chacon-2019-220-204_they,háːtahɐ̃,háːtahɐ̃,h áː/aː t a h ɐ̃,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h a a t a h a*,a a* h t
164,Waliperi-Chacon-2019-220-204_they-1,,Waliperi,Chacon-2019-220-204_they,hamahɐ̃,hamahɐ̃,h a m a h ɐ̃,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h a m a h a*,a a* h m
165,Oho-Chacon-2019-220-204_they-1,,Oho,Chacon-2019-220-204_they,hlienaha,hlienaha,h l i e n a h a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h l i e n a h a,a e h i l n
166,Ehe-Chacon-2019-220-204_they-1,,Ehe,Chacon-2019-220-204_they,nʰaː,nʰaː,nʰ aː,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ a,a nh~
167,Name-Chacon-2019-220-204_they-1,,Name,Chacon-2019-220-204_they,nʰaː,nʰaː,nʰ aː,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ a,a nh~
168,Tariana-Chacon-2019-220-204_they-1,,Tariana,Chacon-2019-220-204_they,n̥ãhapã nawikihanũpɛ,n̥ãhapã nawikihanũpɛ,nʰ ã h a p ã + n a w i k i h a n ũ p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ a* h a p a*  n a w i k i h a n u* p E, E a a* h i k n nh~ p u* w
169,Kowaidakenai-Chacon-2019-220-204_they-1,,Kowaidakenai,Chacon-2019-220-204_they,nʰaː,nʰaː,nʰ aː,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,nh~ a,a nh~
170,Werekena-Chacon-2019-220-75_fish-1,,Werekena,Chacon-2019-220-75_fish,ahsimɛhe,ahsimɛhe,a h s i m ɛ h e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a h s i m E h e,E a e h i m s
171,Name-Chacon-2019-220-75_fish-1,,Name,Chacon-2019-220-75_fish,kophe,kophe,k o pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k o ph~ e,e k o ph~
172,Oho-Chacon-2019-220-75_fish-1,,Oho,Chacon-2019-220-75_fish,kophe,kophe,k o pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k o ph~ e,e k o ph~
173,Aha-Chacon-2019-220-75_fish-1,,Aha,Chacon-2019-220-75_fish,kuphe,kuphe,k u pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ e,e k ph~ u
174,Ehe-Chacon-2019-220-75_fish-1,,Ehe,Chacon-2019-220-75_fish,kuphe,kuphe,k u pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ e,e k ph~ u
175,Kowaidakenai-Chacon-2019-220-75_fish-1,,Kowaidakenai,Chacon-2019-220-75_fish,kuphe,kuphe,k u pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ e,e k ph~ u
176,Kumadene2-Chacon-2019-220-75_fish-1,,Kumadene2,Chacon-2019-220-75_fish,kuphe,kuphe,k u pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ e,e k ph~ u
177,Dzawinai-Chacon-2019-220-75_fish-1,,Dzawinai,Chacon-2019-220-75_fish,kuphe,kuphe,k u pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ e,e k ph~ u
178,Moliwene-Chacon-2019-220-75_fish-1,,Moliwene,Chacon-2019-220-75_fish,kupʰɛ,kupʰɛ,k u pʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ E,E k ph~ u
179,Hohoodene-Chacon-2019-220-75_fish-1,,Hohoodene,Chacon-2019-220-75_fish,kupʰɛ,kupʰɛ,k u pʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ E,E k ph~ u
180,Kumadene1-Chacon-2019-220-75_fish-1,,Kumadene1,Chacon-2019-220-75_fish,kuphɛ,kuphɛ,k u pʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ E,E k ph~ u
181,Mauliene-Chacon-2019-220-75_fish-1,,Mauliene,Chacon-2019-220-75_fish,kupʰɛ,kupʰɛ,k u pʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ E,E k ph~ u
182,Waliperi-Chacon-2019-220-75_fish-1,,Waliperi,Chacon-2019-220-75_fish,kupʰɛ,kupʰɛ,k u pʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ E,E k ph~ u
183,Tariana-Chacon-2019-220-75_fish-1,,Tariana,Chacon-2019-220-75_fish,kuphɛ,kuphɛ,k u pʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u ph~ E,E k ph~ u
184,Aha-Chacon-2019-220-70_few-1,,Aha,Chacon-2019-220-70_few,aima,aima,a i m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a i m a,a i m
185,Werekena-Chacon-2019-220-70_few-1,,Werekena,Chacon-2019-220-70_few,ɐnipaɾu,ɐnipaɾu,ɐ n i p a ɾ u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a n i p a r u,a i n p r u
186,Kumadene2-Chacon-2019-220-70_few-1,,Kumadene2,Chacon-2019-220-70_few,eːp a,eːp a,eː p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,e p a,a e p
187,Tariana-Chacon-2019-220-70_few-1,,Tariana,Chacon-2019-220-70_few,hĩdatupɛ,hĩdatupɛ,h ĩ d a t u p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h i* d a t u p E,E a d h i* p t u
188,Waliperi-Chacon-2019-220-70_few-1,,Waliperi,Chacon-2019-220-70_few,taj̃ʰĩeka,taj̃ʰĩeka,t a j̃ʰ ĩ e k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,t a y*h~ i* e k a,a e i* k t y*h~
189,Hohoodene-Chacon-2019-220-70_few-1,,Hohoodene,Chacon-2019-220-70_few,tsoːdaɽi,tsoːdaɽi,ts oː d a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts o d a r i,a d i o r ts
190,Moliwene-Chacon-2019-220-70_few-1,,Moliwene,Chacon-2019-220-70_few,tsoːtsa,tsoːtsa,ts oː ts a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts o ts a,a o ts
191,Name-Chacon-2019-220-70_few-1,,Name,Chacon-2019-220-70_few,tsoːtsa,tsoːtsa,ts oː ts a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts o ts a,a o ts
192,Ehe-Chacon-2019-220-70_few-1,,Ehe,Chacon-2019-220-70_few,tsuːtsa,tsuːtsa,ts uː ts a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts u ts a,a ts u
193,Mauliene-Chacon-2019-220-70_few-1,,Mauliene,Chacon-2019-220-70_few,tsuːtsa,tsuːtsa,ts uː ts a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts u ts a,a ts u
194,Oho-Chacon-2019-220-70_few-1,,Oho,Chacon-2019-220-70_few,tsuːtsa,tsuːtsa,ts uː ts a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts u ts a,a ts u
195,Ehe-Chacon-2019-220-90_give-1,,Ehe,Chacon-2019-220-90_give,akaita ~ aːketi,akaita,a k a i t a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a k a i t a,a i k t
196,Mauliene-Chacon-2019-220-90_give-1,,Mauliene,Chacon-2019-220-90_give,nuaka,nuaka,n u a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u a k a,a k n u
197,Moliwene-Chacon-2019-220-90_give-1,,Moliwene,Chacon-2019-220-90_give,nũákani,nũákani,n ũ a k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u* a k a n i,a i k n u*
198,Werekena-Chacon-2019-220-90_give-1,,Werekena,Chacon-2019-220-90_give,nutɐmiha,nutɐmiha,n u t ɐ m i h a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u t a m i h a,a h i m n t u
199,Waliperi-Chacon-2019-220-90_give-1,,Waliperi,Chacon-2019-220-90_give,pianũhiume,pianũhiume,p i a n ũ h i u m e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p i a n u* h i u m e,a e h i m n p u u*
200,Dzawinai-Chacon-2019-220-90_give-1,,Dzawinai,Chacon-2019-220-90_give,ɽia,ɽia,ɽ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i a,a i r
201,Kowaidakenai-Chacon-2019-220-90_give-1,,Kowaidakenai,Chacon-2019-220-90_give,ɽiaka,ɽiaka,ɽ i a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i a k a,a i k r
202,Kumadene2-Chacon-2019-220-90_give-1,,Kumadene2,Chacon-2019-220-90_give,ɽiakao,ɽiakao,ɽ i a k a o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i a k a o,a i k o r
203,Tariana-Chacon-2019-220-90_give-1,,Tariana,Chacon-2019-220-90_give,ɾianʊka,ɾianʊka,ɾ i a n ʊ k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i a n u k a,a i k n r u
204,Aha-Chacon-2019-220-90_give-1,,Aha,Chacon-2019-220-90_give,jaːkada,jaːkada,j aː k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,y a k a d a,a d k y
205,Oho-Chacon-2019-220-90_give-1,,Oho,Chacon-2019-220-90_give,jaːketi,jaːketi,j aː k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,y a k e t i,a e i k t y
206,Name-Chacon-2019-220-90_give-1,,Name,Chacon-2019-220-90_give,jandaketi,jandaketi,j a n d a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,y a n d a k e t i,a d e i k n t y
207,Werekena-Chacon-2019-220-68_afraid-1,,Werekena,Chacon-2019-220-68_afraid,akunɛti,akunɛti,a k u n ɛ t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a k u n E t i,E a i k n t u
208,Kowaidakenai-Chacon-2019-220-68_afraid-1,,Kowaidakenai,Chacon-2019-220-68_afraid,kajwaka,kajwaka,k a j w a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a y w a k a,a k w y
209,Tariana-Chacon-2019-220-68_afraid-1,,Tariana,Chacon-2019-220-68_afraid,kaɾumanuka,kaɾumanuka,k a ɾ u m a n u k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a r u m a n u k a,a k m n r u
210,Dzawinai-Chacon-2019-220-68_afraid-1,,Dzawinai,Chacon-2019-220-68_afraid,kaʐukani,kaʐukani,k a ʐ u k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a Z u k a n i,Z a i k n u
211,Moliwene-Chacon-2019-220-68_afraid-1,,Moliwene,Chacon-2019-220-68_afraid,nuhioka,nuhioka,n u h i o k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u h i o k a,a h i k n o u
212,Hohoodene-Chacon-2019-220-68_afraid-1,,Hohoodene,Chacon-2019-220-68_afraid,nuhiokawa,nuhiokawa,n u h i o k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u h i o k a w a,a h i k n o u w
213,Mauliene-Chacon-2019-220-68_afraid-1,,Mauliene,Chacon-2019-220-68_afraid,nuhiowa,nuhiowa,n u h i o w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u h i o w a,a h i n o u w
214,Kumadene2-Chacon-2019-220-68_afraid-1,,Kumadene2,Chacon-2019-220-68_afraid,nutape,nutape,n u t a p e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u t a p e,a e n p t u
215,Werekena-Chacon-2019-220-239_year-1,,Werekena,Chacon-2019-220-239_year,amusiɐ̃,amusiɐ̃,a m u s i ɐ̃,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a m u s i a*,a a* i m s u
216,Hohoodene-Chacon-2019-220-239_year-1,,Hohoodene,Chacon-2019-220-239_year,hamoɽi,hamoɽi,h a m o ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h a m o r i,a h i m o r
217,Waliperi-Chacon-2019-220-239_year-1,,Waliperi,Chacon-2019-220-239_year,hamoɽi,hamoɽi,h a m o ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h a m o r i,a h i m o r
218,Dzawinai-Chacon-2019-220-239_year-1,,Dzawinai,Chacon-2019-220-239_year,hamuɽi,hamuɽi,h a m u ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h a m u r i,a h i m r u
219,Kumadene2-Chacon-2019-220-239_year-1,,Kumadene2,Chacon-2019-220-239_year,ihamuɽi,ihamuɽi,i h a m u ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i h a m u r i,a h i m r u
220,Tariana-Chacon-2019-220-239_year-1,,Tariana,Chacon-2019-220-239_year,kãmũĩ,kãmũĩ,k ã m ũ ĩ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a* m u* i*,a* i* k m u*
221,Ehe-Chacon-2019-220-239_year-1,,Ehe,Chacon-2019-220-239_year,paːda año,paːda año,p aː d a + a ɲ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a d a  a 5 o, 5 a d o p
222,Oho-Chacon-2019-220-239_year-1,,Oho,Chacon-2019-220-239_year,pada aːño,pada aːño,p a d a + aː ɲ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a d a  a 5 o, 5 a d o p
223,Name-Chacon-2019-220-239_year-1,,Name,Chacon-2019-220-239_year,pada año,pada año,p a d a + a ɲ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a d a  a 5 o, 5 a d o p
224,Aha-Chacon-2019-220-239_year-1,,Aha,Chacon-2019-220-239_year,pada hamoli,pada hamoli,p a d a + h a m o l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a d a  h a m o l i, a d h i l m o p
225,Mauliene-Chacon-2019-220-239_year-1,,Mauliene,Chacon-2019-220-239_year,pawaɽia,pawaɽia,p a w a ɽ i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a w a r i a,a i p r w
226,Kowaidakenai-Chacon-2019-220-239_year-1,,Kowaidakenai,Chacon-2019-220-239_year,waɽipeɽi,waɽipeɽi,w a ɽ i p e ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a r i p e r i,a e i p r w
227,Werekena-Chacon-2019-220-28_bird-1,,Werekena,Chacon-2019-220-28_bird,amutʃitihɐ̃,amutʃitihɐ̃,a m u tʃ i t i h ɐ̃,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,a m u tS i t i h a*,a a* h i m t tS u
228,Kumadene1-Chacon-2019-220-28_bird-1,,Kumadene1,Chacon-2019-220-28_bird,keːpiʐɐ,keːpiʐɐ,k eː p i ʐ ɐ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k e p i Z a,Z a e i k p
229,Tariana-Chacon-2019-220-28_bird-1,,Tariana,Chacon-2019-220-28_bird,kepiɾiahʲa,kepiɾiahʲa,k e p i ɾ i a hʲ a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k e p i r i a hy~ a,a e hy~ i k p r
230,Waliperi-Chacon-2019-220-28_bird-1,,Waliperi,Chacon-2019-220-28_bird,kepiʐeːni,kepiʐeːni,k e p i ʐ eː n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k e p i Z e n i,Z e i k n p
231,Moliwene-Chacon-2019-220-28_bird-1,,Moliwene,Chacon-2019-220-28_bird,kepiʐeni,kepiʐeni,k e p i ʐ e n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k e p i Z e n i,Z e i k n p
232,Hohoodene-Chacon-2019-220-28_bird-1,,Hohoodene,Chacon-2019-220-28_bird,kepiʐeni,kepiʐeni,k e p i ʐ e n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k e p i Z e n i,Z e i k n p
233,Mauliene-Chacon-2019-220-28_bird-1,,Mauliene,Chacon-2019-220-28_bird,kepiʐeni,kepiʐeni,k e p i ʐ e n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k e p i Z e n i,Z e i k n p
234,Dzawinai-Chacon-2019-220-28_bird-1,,Dzawinai,Chacon-2019-220-28_bird,kepiʐeni,kepiʐeni,k e p i ʐ e n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k e p i Z e n i,Z e i k n p
235,Kumadene2-Chacon-2019-220-28_bird-1,,Kumadene2,Chacon-2019-220-28_bird,kuiphiaʐu,kuiphiaʐu,k u i pʰ i a ʐ u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k u i ph~ i a Z u,Z a i k ph~ u
236,Kowaidakenai-Chacon-2019-220-28_bird-1,,Kowaidakenai,Chacon-2019-220-28_bird,tike,tike,t i k e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,t i k e,e i k t
237,Ehe-Chacon-2019-220-28_bird-1,,Ehe,Chacon-2019-220-28_bird,tsiːka,tsiːka,ts iː k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts i k a,a i k ts
238,Name-Chacon-2019-220-28_bird-1,,Name,Chacon-2019-220-28_bird,wiːpiaro,wiːpiaro,w iː p i a ɾ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w i p i a r o,a i o p r w
239,Aha-Chacon-2019-220-28_bird-1,,Aha,Chacon-2019-220-28_bird,wiphiaro,wiphiaro,w i pʰ i a ɾ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w i ph~ i a r o,a i o ph~ r w
240,Oho-Chacon-2019-220-28_bird-1,,Oho,Chacon-2019-220-28_bird,jaːrakape,jaːrakape,j aː ɾ a k a p e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,y a r a k a p e,a e k p r y
